Date,Close
2015-04-13 16:00:00,31.71
2015-04-14 16:00:00,31.58
2015-04-15 16:00:00,31.7
2015-04-16 16:00:00,31.54
2015-04-17 16:00:00,31.19
2015-04-20 16:00:00,31.9
2015-04-21 16:00:00,31.73
2015-04-22 16:00:00,32.16
2015-04-23 16:00:00,32.42
2015-04-24 16:00:00,32.57
2015-04-27 16:00:00,33.16
2015-04-28 16:00:00,32.64
2015-04-29 16:00:00,32.16
2015-04-30 16:00:00,31.29
2015-05-01 16:00:00,32.24
2015-05-04 16:00:00,32.17
2015-05-05 16:00:00,31.45
2015-05-06 16:00:00,31.25
2015-05-07 16:00:00,31.32
2015-05-08 16:00:00,31.91
2015-05-11 16:00:00,31.58
2015-05-12 16:00:00,31.47
2015-05-13 16:00:00,31.5
2015-05-14 16:00:00,32.24
2015-05-15 16:00:00,32.19
2015-05-18 16:00:00,32.55
2015-05-19 16:00:00,32.52
2015-05-20 16:00:00,32.52
2015-05-21 16:00:00,32.85
2015-05-22 16:00:00,33.14
2015-05-26 16:00:00,32.41
2015-05-27 16:00:00,33.01
2015-05-28 16:00:00,32.95
2015-05-29 16:00:00,32.57
2015-06-01 16:00:00,32.63
2015-06-02 16:00:00,32.49
2015-06-03 16:00:00,32.53
2015-06-04 16:00:00,32.34
2015-06-05 16:00:00,32.16
2015-06-08 16:00:00,31.95
2015-06-09 16:00:00,31.86
2015-06-10 16:00:00,32.22
2015-06-11 16:00:00,32.15
2015-06-12 16:00:00,31.79
2015-06-15 16:00:00,31.73
2015-06-16 16:00:00,31.9
2015-06-17 16:00:00,31.83
2015-06-18 16:00:00,31.97
2015-06-19 16:00:00,31.65
2015-06-22 16:00:00,31.9
2015-06-23 16:00:00,31.76
2015-06-24 16:00:00,32.03
2015-06-25 16:00:00,31.88
2015-06-26 16:00:00,31.69
2015-06-29 16:00:00,31.13
2015-06-30 16:00:00,31.36
2015-07-01 16:00:00,31.65
2015-07-02 16:00:00,31.61
2015-07-06 16:00:00,31.5
2015-07-07 16:00:00,31.42
2015-07-08 16:00:00,30.64
2015-07-09 16:00:00,30.02
2015-07-10 16:00:00,30.82
2015-07-13 16:00:00,31.42
2015-07-14 16:00:00,31.4
2015-07-15 16:00:00,31.71
2015-07-16 16:00:00,32.13
2015-07-17 16:00:00,32.41
2015-07-20 16:00:00,33.02
2015-07-21 16:00:00,32.69
2015-07-22 16:00:00,31.31
2015-07-23 16:00:00,31.29
2015-07-24 16:00:00,31.13
2015-07-27 16:00:00,30.69
2015-07-28 16:00:00,30.85
2015-07-29 16:00:00,30.75
2015-07-30 16:00:00,30.59
2015-07-31 16:00:00,30.33
2015-08-03 16:00:00,29.61
2015-08-04 16:00:00,28.66
2015-08-05 16:00:00,28.85
2015-08-06 16:00:00,28.78
2015-08-07 16:00:00,28.88
2015-08-10 16:00:00,29.93
2015-08-11 16:00:00,28.37
2015-08-12 16:00:00,28.81
2015-08-13 16:00:00,28.79
2015-08-14 16:00:00,28.99
2015-08-17 16:00:00,29.29
2015-08-18 16:00:00,29.13
2015-08-19 16:00:00,28.75
2015-08-20 16:00:00,28.16
2015-08-21 16:00:00,26.44
2015-08-24 16:00:00,25.78
2015-08-25 16:00:00,25.94
2015-08-26 16:00:00,27.42
2015-08-27 16:00:00,28.23
2015-08-28 16:00:00,28.32
2015-08-31 16:00:00,28.19
2015-09-01 16:00:00,26.93
2015-09-02 16:00:00,28.09
2015-09-03 16:00:00,27.59
2015-09-04 16:00:00,27.32
2015-09-08 16:00:00,28.08
2015-09-09 16:00:00,27.54
2015-09-10 16:00:00,28.14
2015-09-11 16:00:00,28.55
2015-09-14 16:00:00,28.83
2015-09-15 16:00:00,29.07
2015-09-16 16:00:00,29.1
2015-09-17 16:00:00,28.48
2015-09-18 16:00:00,28.36
2015-09-21 16:00:00,28.8
2015-09-22 16:00:00,28.35
2015-09-23 16:00:00,28.58
2015-09-24 16:00:00,28.75
2015-09-25 16:00:00,28.68
2015-09-28 16:00:00,28.11
2015-09-29 16:00:00,27.27
2015-09-30 16:00:00,27.58
2015-10-01 16:00:00,27.4
2015-10-02 16:00:00,27.6
2015-10-05 16:00:00,27.7
2015-10-06 16:00:00,27.83
2015-10-07 16:00:00,27.7
2015-10-08 16:00:00,27.38
2015-10-09 16:00:00,28.03
2015-10-12 16:00:00,27.9
2015-10-13 16:00:00,27.95
2015-10-14 16:00:00,27.55
2015-10-15 16:00:00,27.97
2015-10-16 16:00:00,27.76
2015-10-19 16:00:00,27.93
2015-10-20 16:00:00,28.44
2015-10-21 16:00:00,28.44
2015-10-22 16:00:00,28.88
2015-10-23 16:00:00,29.77
2015-10-26 16:00:00,28.82
2015-10-27 16:00:00,28.64
2015-10-28 16:00:00,29.82
2015-10-29 16:00:00,30.13
2015-10-30 16:00:00,29.88
2015-11-02 16:00:00,30.3
2015-11-03 16:00:00,30.64
2015-11-04 16:00:00,30.5
2015-11-05 16:00:00,30.23
2015-11-06 16:00:00,30.27
2015-11-09 16:00:00,30.14
2015-11-10 16:00:00,29.19
2015-11-11 16:00:00,29.03
2015-11-12 16:00:00,28.93
2015-11-13 16:00:00,28.09
2015-11-16 16:00:00,28.54
2015-11-17 16:00:00,28.42
2015-11-18 16:00:00,29.32
2015-11-19 16:00:00,29.7
2015-11-20 16:00:00,29.83
2015-11-23 16:00:00,29.44
2015-11-24 16:00:00,29.72
2015-11-25 16:00:00,29.51
2015-11-27 16:00:00,29.45
2015-11-30 16:00:00,29.58
2015-12-01 16:00:00,29.34
2015-12-02 16:00:00,29.07
2015-12-03 16:00:00,28.8
2015-12-04 16:00:00,29.76
2015-12-07 16:00:00,29.57
2015-12-08 16:00:00,29.56
2015-12-09 16:00:00,28.91
2015-12-10 16:00:00,29.04
2015-12-11 16:00:00,28.3
2015-12-14 16:00:00,28.12
2015-12-15 16:00:00,27.62
2015-12-16 16:00:00,27.84
2015-12-17 16:00:00,27.25
2015-12-18 16:00:00,26.51
2015-12-21 16:00:00,26.83
2015-12-22 16:00:00,26.81
2015-12-23 16:00:00,27.15
2015-12-24 16:00:00,27.01
2015-12-28 16:00:00,26.71
2015-12-29 16:00:00,27.19
2015-12-30 16:00:00,26.83
2015-12-31 16:00:00,26.32
2016-01-04 16:00:00,26.34
2016-01-05 16:00:00,25.68
2016-01-06 16:00:00,25.18
2016-01-07 16:00:00,24.11
2016-01-08 16:00:00,24.24
2016-01-11 16:00:00,24.63
2016-01-12 16:00:00,24.99
2016-01-13 16:00:00,24.35
2016-01-14 16:00:00,24.88
2016-01-15 16:00:00,24.28
2016-01-19 16:00:00,24.17
2016-01-20 16:00:00,24.2
2016-01-21 16:00:00,24.08
2016-01-22 16:00:00,25.36
2016-01-25 16:00:00,24.86
2016-01-26 16:00:00,25.0
2016-01-27 16:00:00,23.36
2016-01-28 16:00:00,23.52
2016-01-29 16:00:00,24.34
2016-02-01 16:00:00,24.11
2016-02-02 16:00:00,23.62
2016-02-03 16:00:00,24.09
2016-02-04 16:00:00,24.15
2016-02-05 16:00:00,23.51
2016-02-08 16:00:00,23.75
2016-02-09 16:00:00,23.75
2016-02-10 16:00:00,23.57
2016-02-11 16:00:00,23.43
2016-02-12 16:00:00,23.5
2016-02-16 16:00:00,24.16
2016-02-17 16:00:00,24.53
2016-02-18 16:00:00,24.07
2016-02-19 16:00:00,24.01
2016-02-22 16:00:00,24.22
2016-02-23 16:00:00,23.67
2016-02-24 16:00:00,24.03
2016-02-25 16:00:00,24.19
2016-02-26 16:00:00,24.23
2016-02-29 16:00:00,24.17
2016-03-01 16:00:00,25.13
2016-03-02 16:00:00,25.19
2016-03-03 16:00:00,25.38
2016-03-04 16:00:00,25.75
2016-03-07 16:00:00,25.47
2016-03-08 16:00:00,25.26
2016-03-09 16:00:00,25.28
2016-03-10 16:00:00,25.29
2016-03-11 16:00:00,25.57
2016-03-14 16:00:00,25.63
2016-03-15 16:00:00,26.15
2016-03-16 16:00:00,26.49
2016-03-17 16:00:00,26.45
2016-03-18 16:00:00,26.48
2016-03-21 16:00:00,26.48
2016-03-22 16:00:00,26.68
2016-03-23 16:00:00,26.53
2016-03-24 16:00:00,26.42
2016-03-28 16:00:00,26.3
2016-03-29 16:00:00,26.92
2016-03-30 16:00:00,27.39
2016-03-31 16:00:00,27.25
2016-04-01 16:00:00,27.5
2016-04-04 16:00:00,27.78
2016-04-05 16:00:00,27.45
2016-04-06 16:00:00,27.74
2016-04-07 16:00:00,27.14
2016-04-08 16:00:00,27.17
2016-04-11 16:00:00,27.26
2016-04-12 16:00:00,27.61
2016-04-13 16:00:00,28.01
2016-04-14 16:00:00,28.03
2016-04-15 16:00:00,27.46
2016-04-18 16:00:00,26.87
2016-04-19 16:00:00,26.73
2016-04-20 16:00:00,26.78
2016-04-21 16:00:00,26.49
2016-04-22 16:00:00,26.42
2016-04-25 16:00:00,26.27
2016-04-26 16:00:00,26.09
2016-04-27 16:00:00,24.46
2016-04-28 16:00:00,23.71
2016-04-29 16:00:00,23.44
2016-05-02 16:00:00,23.41
2016-05-03 16:00:00,23.8
2016-05-04 16:00:00,23.55
2016-05-05 16:00:00,23.31
2016-05-06 16:00:00,23.18
2016-05-09 16:00:00,23.2
2016-05-10 16:00:00,23.36
2016-05-11 16:00:00,23.13
2016-05-12 16:00:00,22.59
2016-05-13 16:00:00,22.63
2016-05-16 16:00:00,23.47
2016-05-17 16:00:00,23.37
2016-05-18 16:00:00,23.64
2016-05-19 16:00:00,23.55
2016-05-20 16:00:00,23.81
2016-05-23 16:00:00,24.11
2016-05-24 16:00:00,24.48
2016-05-25 16:00:00,24.91
2016-05-26 16:00:00,25.1
2016-05-27 16:00:00,25.09
2016-05-31 16:00:00,24.97
2016-06-01 16:00:00,24.62
2016-06-02 16:00:00,24.43
2016-06-03 16:00:00,24.48
2016-06-06 16:00:00,24.66
2016-06-07 16:00:00,24.76
2016-06-08 16:00:00,24.74
2016-06-09 16:00:00,24.91
2016-06-10 16:00:00,24.71
2016-06-13 16:00:00,24.34
2016-06-14 16:00:00,24.37
2016-06-15 16:00:00,24.29
2016-06-16 16:00:00,24.39
2016-06-17 16:00:00,23.83
2016-06-20 16:00:00,23.78
2016-06-21 16:00:00,23.98
2016-06-22 16:00:00,23.89
2016-06-23 16:00:00,24.03
2016-06-24 16:00:00,23.35
2016-06-27 16:00:00,23.01
2016-06-28 16:00:00,23.4
2016-06-29 16:00:00,23.6
2016-06-30 16:00:00,23.9
2016-07-01 16:00:00,23.97
2016-07-05 16:00:00,23.75
2016-07-06 16:00:00,23.88
2016-07-07 16:00:00,23.99
2016-07-08 16:00:00,24.17
2016-07-11 16:00:00,24.25
2016-07-12 16:00:00,24.36
2016-07-13 16:00:00,24.22
2016-07-14 16:00:00,24.7
2016-07-15 16:00:00,24.7
2016-07-18 16:00:00,24.96
2016-07-19 16:00:00,24.97
2016-07-20 16:00:00,24.99
2016-07-21 16:00:00,24.86
2016-07-22 16:00:00,24.67
2016-07-25 16:00:00,24.34
2016-07-26 16:00:00,24.17
2016-07-27 16:00:00,25.74
2016-07-28 16:00:00,26.09
2016-07-29 16:00:00,26.05
2016-08-01 16:00:00,26.51
2016-08-02 16:00:00,26.12
2016-08-03 16:00:00,26.45
2016-08-04 16:00:00,26.47
2016-08-05 16:00:00,26.87
2016-08-08 16:00:00,27.09
2016-08-09 16:00:00,27.2
2016-08-10 16:00:00,27.0
2016-08-11 16:00:00,26.98
2016-08-12 16:00:00,27.05
2016-08-15 16:00:00,27.37
2016-08-16 16:00:00,27.35
2016-08-17 16:00:00,27.31
2016-08-18 16:00:00,27.27
2016-08-19 16:00:00,27.34
2016-08-22 16:00:00,27.13
2016-08-23 16:00:00,27.21
2016-08-24 16:00:00,27.01
2016-08-25 16:00:00,26.89
2016-08-26 16:00:00,26.74
2016-08-29 16:00:00,26.71
2016-08-30 16:00:00,26.5
2016-08-31 16:00:00,26.53
2016-09-01 16:00:00,26.68
2016-09-02 16:00:00,26.93
2016-09-06 16:00:00,26.93
2016-09-07 16:00:00,27.09
2016-09-08 16:00:00,26.38
2016-09-09 16:00:00,25.78
2016-09-12 16:00:00,26.36
2016-09-13 16:00:00,26.99
2016-09-14 16:00:00,27.94
2016-09-15 16:00:00,28.89
2016-09-16 16:00:00,28.73
2016-09-19 16:00:00,28.4
2016-09-20 16:00:00,28.39
2016-09-21 16:00:00,28.39
2016-09-22 16:00:00,28.66
2016-09-23 16:00:00,28.18
2016-09-26 16:00:00,28.22
2016-09-27 16:00:00,28.27
2016-09-28 16:00:00,28.49
2016-09-29 16:00:00,28.05
2016-09-30 16:00:00,28.26
2016-10-03 16:00:00,28.13
2016-10-04 16:00:00,28.25
2016-10-05 16:00:00,28.26
2016-10-06 16:00:00,28.47
2016-10-07 16:00:00,28.52
2016-10-10 16:00:00,29.01
2016-10-11 16:00:00,29.08
2016-10-12 16:00:00,29.34
2016-10-13 16:00:00,29.25
2016-10-14 16:00:00,29.41
2016-10-17 16:00:00,29.39
2016-10-18 16:00:00,29.37
2016-10-19 16:00:00,29.28
2016-10-20 16:00:00,29.27
2016-10-21 16:00:00,29.15
2016-10-24 16:00:00,29.41
2016-10-25 16:00:00,29.56
2016-10-26 16:00:00,28.9
2016-10-27 16:00:00,28.62
2016-10-28 16:00:00,28.43
2016-10-31 16:00:00,28.39
2016-11-01 16:00:00,27.87
2016-11-02 16:00:00,27.9
2016-11-03 16:00:00,27.46
2016-11-04 16:00:00,27.21
2016-11-07 16:00:00,27.6
2016-11-08 16:00:00,27.77
2016-11-09 16:00:00,27.72
2016-11-10 16:00:00,26.95
2016-11-11 16:00:00,27.11
2016-11-14 16:00:00,26.43
2016-11-15 16:00:00,26.78
2016-11-16 16:00:00,27.5
2016-11-17 16:00:00,27.49
2016-11-18 16:00:00,27.52
2016-11-21 16:00:00,27.93
2016-11-22 16:00:00,27.95
2016-11-23 16:00:00,27.81
2016-11-25 16:00:00,27.95
2016-11-28 16:00:00,27.89
2016-11-29 16:00:00,27.87
2016-11-30 16:00:00,27.63
2016-12-01 16:00:00,27.37
2016-12-02 16:00:00,27.48
2016-12-05 16:00:00,27.28
2016-12-06 16:00:00,27.49
2016-12-07 16:00:00,27.76
2016-12-08 16:00:00,28.03
2016-12-09 16:00:00,28.49
2016-12-12 16:00:00,28.33
2016-12-13 16:00:00,28.8
2016-12-14 16:00:00,28.8
2016-12-15 16:00:00,28.96
2016-12-16 16:00:00,28.99
2016-12-19 16:00:00,29.16
2016-12-20 16:00:00,29.24
2016-12-21 16:00:00,29.27
2016-12-22 16:00:00,29.07
2016-12-23 16:00:00,29.13
2016-12-27 16:00:00,29.32
2016-12-28 16:00:00,29.19
2016-12-29 16:00:00,29.18
2016-12-30 16:00:00,28.96
2017-01-03 16:00:00,29.04
2017-01-04 16:00:00,29.01
2017-01-05 16:00:00,29.15
2017-01-06 16:00:00,29.48
2017-01-09 16:00:00,29.75
2017-01-10 16:00:00,29.78
2017-01-11 16:00:00,29.94
2017-01-12 16:00:00,29.81
2017-01-13 16:00:00,29.76
2017-01-17 16:00:00,30.0
2017-01-18 16:00:00,30.0
2017-01-19 16:00:00,29.95
2017-01-20 16:00:00,30.0
2017-01-23 16:00:00,30.02
2017-01-24 16:00:00,29.99
2017-01-25 16:00:00,30.47
2017-01-26 16:00:00,30.49
2017-01-27 16:00:00,30.49
2017-01-30 16:00:00,30.41
2017-01-31 16:00:00,30.34
2017-02-01 16:00:00,32.19
2017-02-02 16:00:00,32.13
2017-02-03 16:00:00,32.27
2017-02-06 16:00:00,32.57
2017-02-07 16:00:00,32.88
2017-02-08 16:00:00,33.01
2017-02-09 16:00:00,33.1
2017-02-10 16:00:00,33.03
2017-02-13 16:00:00,33.32
2017-02-14 16:00:00,33.76
2017-02-15 16:00:00,33.88
2017-02-16 16:00:00,33.84
2017-02-17 16:00:00,33.93
2017-02-21 16:00:00,34.17
2017-02-22 16:00:00,34.28
2017-02-23 16:00:00,34.13
2017-02-24 16:00:00,34.17
2017-02-27 16:00:00,34.23
2017-02-28 16:00:00,34.25
2017-03-01 16:00:00,34.95
2017-03-02 16:00:00,34.74
2017-03-03 16:00:00,34.95
2017-03-06 16:00:00,34.84
2017-03-07 16:00:00,34.88
2017-03-08 16:00:00,34.75
2017-03-09 16:00:00,34.67
2017-03-10 16:00:00,34.78
2017-03-13 16:00:00,34.8
2017-03-14 16:00:00,34.75
2017-03-15 16:00:00,35.12
2017-03-16 16:00:00,35.17
2017-03-17 16:00:00,35.0
2017-03-20 16:00:00,35.37
2017-03-21 16:00:00,34.96
2017-03-22 16:00:00,35.35
2017-03-23 16:00:00,35.23
2017-03-24 16:00:00,35.16
2017-03-27 16:00:00,35.22
2017-03-28 16:00:00,35.95
2017-03-29 16:00:00,36.03
2017-03-30 16:00:00,35.98
2017-03-31 16:00:00,35.92
2017-04-03 16:00:00,35.92
2017-04-04 16:00:00,36.19
2017-04-05 16:00:00,36.01
2017-04-06 16:00:00,35.92
2017-04-07 16:00:00,35.84
2017-04-10 16:00:00,35.79
2017-04-11 16:00:00,35.41
2017-04-12 16:00:00,35.45
2017-04-13 16:00:00,35.26
2017-04-17 16:00:00,35.46
2017-04-18 16:00:00,35.3
2017-04-19 16:00:00,35.17
2017-04-20 16:00:00,35.61
2017-04-21 16:00:00,35.57
2017-04-24 16:00:00,35.91
2017-04-25 16:00:00,36.13
2017-04-26 16:00:00,35.92
2017-04-27 16:00:00,35.95
2017-04-28 16:00:00,35.91
2017-05-01 16:00:00,36.65
2017-05-02 16:00:00,36.88
2017-05-03 16:00:00,36.77
2017-05-04 16:00:00,36.63
2017-05-05 16:00:00,37.24
2017-05-08 16:00:00,38.25
2017-05-09 16:00:00,38.5
2017-05-10 16:00:00,38.32
2017-05-11 16:00:00,38.49
2017-05-12 16:00:00,39.03
2017-05-15 16:00:00,38.92
2017-05-16 16:00:00,38.87
2017-05-17 16:00:00,37.56
2017-05-18 16:00:00,38.14
2017-05-19 16:00:00,38.27
2017-05-22 16:00:00,38.5
2017-05-23 16:00:00,38.45
2017-05-24 16:00:00,38.34
2017-05-25 16:00:00,38.47
2017-05-26 16:00:00,38.4
2017-05-30 16:00:00,38.42
2017-05-31 16:00:00,38.19
2017-06-01 16:00:00,38.3
2017-06-02 16:00:00,38.86
2017-06-05 16:00:00,38.48
2017-06-06 16:00:00,38.61
2017-06-07 16:00:00,38.84
2017-06-08 16:00:00,38.75
2017-06-09 16:00:00,37.24
2017-06-12 16:00:00,36.35
2017-06-13 16:00:00,36.65
2017-06-14 16:00:00,36.29
2017-06-15 16:00:00,36.07
2017-06-16 16:00:00,35.57
2017-06-19 16:00:00,36.59
2017-06-20 16:00:00,36.25
2017-06-21 16:00:00,36.47
2017-06-22 16:00:00,36.41
2017-06-23 16:00:00,36.57
2017-06-26 16:00:00,36.46
2017-06-27 16:00:00,35.93
2017-06-28 16:00:00,36.46
2017-06-29 16:00:00,35.92
2017-06-30 16:00:00,36.01
2017-07-03 16:00:00,35.88
2017-07-05 16:00:00,36.02
2017-07-06 16:00:00,35.68
2017-07-07 16:00:00,36.05
2017-07-10 16:00:00,36.27
2017-07-11 16:00:00,36.38
2017-07-12 16:00:00,36.44
2017-07-13 16:00:00,36.94
2017-07-14 16:00:00,37.26
2017-07-17 16:00:00,37.39
2017-07-18 16:00:00,37.52
2017-07-19 16:00:00,37.76
2017-07-20 16:00:00,37.59
2017-07-21 16:00:00,37.57
2017-07-24 16:00:00,38.02
2017-07-25 16:00:00,38.19
2017-07-26 16:00:00,38.37
2017-07-27 16:00:00,37.64
2017-07-28 16:00:00,37.38
2017-07-31 16:00:00,37.18
2017-08-01 16:00:00,37.51
2017-08-02 16:00:00,39.28
2017-08-03 16:00:00,38.89
2017-08-04 16:00:00,39.1
2017-08-07 16:00:00,39.7
2017-08-08 16:00:00,40.02
2017-08-09 16:00:00,40.27
2017-08-10 16:00:00,38.83
2017-08-11 16:00:00,39.37
2017-08-14 16:00:00,39.96
2017-08-15 16:00:00,40.4
2017-08-16 16:00:00,40.24
2017-08-17 16:00:00,39.47
2017-08-18 16:00:00,39.38
2017-08-21 16:00:00,39.3
2017-08-22 16:00:00,39.95
2017-08-23 16:00:00,39.99
2017-08-24 16:00:00,39.82
2017-08-25 16:00:00,39.97
2017-08-28 16:00:00,40.37
2017-08-29 16:00:00,40.73
2017-08-30 16:00:00,40.84
2017-08-31 16:00:00,41.0
2017-09-01 16:00:00,41.01
2017-09-05 16:00:00,40.52
2017-09-06 16:00:00,40.48
2017-09-07 16:00:00,40.32
2017-09-08 16:00:00,39.66
2017-09-11 16:00:00,40.38
2017-09-12 16:00:00,40.22
2017-09-13 16:00:00,39.91
2017-09-14 16:00:00,39.57
2017-09-15 16:00:00,39.97
2017-09-18 16:00:00,39.67
2017-09-19 16:00:00,39.68
2017-09-20 16:00:00,39.02
2017-09-21 16:00:00,38.35
2017-09-22 16:00:00,37.97
2017-09-25 16:00:00,37.64
2017-09-26 16:00:00,38.28
2017-09-27 16:00:00,38.56
2017-09-28 16:00:00,38.32
2017-09-29 16:00:00,38.53
2017-10-02 16:00:00,38.45
2017-10-03 16:00:00,38.62
2017-10-04 16:00:00,38.37
2017-10-05 16:00:00,38.85
2017-10-06 16:00:00,38.83
2017-10-09 16:00:00,38.96
2017-10-10 16:00:00,38.98
2017-10-11 16:00:00,39.14
2017-10-12 16:00:00,39.0
2017-10-13 16:00:00,39.25
2017-10-16 16:00:00,39.97
2017-10-17 16:00:00,40.12
2017-10-18 16:00:00,39.94
2017-10-19 16:00:00,38.99
2017-10-20 16:00:00,39.06
2017-10-23 16:00:00,39.04
2017-10-24 16:00:00,39.28
2017-10-25 16:00:00,39.1
2017-10-26 16:00:00,39.35
2017-10-27 16:00:00,40.76
2017-10-30 16:00:00,41.68
2017-10-31 16:00:00,42.26
2017-11-01 16:00:00,41.72
2017-11-02 16:00:00,42.03
2017-11-03 16:00:00,43.13
2017-11-06 16:00:00,43.56
2017-11-07 16:00:00,43.7
2017-11-08 16:00:00,44.06
2017-11-09 16:00:00,43.97
2017-11-10 16:00:00,43.67
2017-11-13 16:00:00,43.49
2017-11-14 16:00:00,42.84
2017-11-15 16:00:00,42.27
2017-11-16 16:00:00,42.78
2017-11-17 16:00:00,42.54
2017-11-20 16:00:00,42.5
2017-11-21 16:00:00,43.29
2017-11-22 16:00:00,43.74
2017-11-24 13:00:00,43.74
2017-11-27 16:00:00,43.52
2017-11-28 16:00:00,43.27
2017-11-29 16:00:00,42.37
2017-11-30 16:00:00,42.96
2017-12-01 16:00:00,42.76
2017-12-04 16:00:00,42.45
2017-12-05 16:00:00,42.41
2017-12-06 16:00:00,42.25
2017-12-07 16:00:00,42.33
2017-12-08 16:00:00,42.34
2017-12-11 16:00:00,43.17
2017-12-12 16:00:00,42.93
2017-12-13 16:00:00,43.07
2017-12-14 16:00:00,43.06
2017-12-15 16:00:00,43.49
2017-12-18 16:00:00,44.11
2017-12-19 16:00:00,43.64
2017-12-20 16:00:00,43.59
2017-12-21 16:00:00,43.75
2017-12-22 16:00:00,43.75
2017-12-26 16:00:00,42.64
2017-12-27 16:00:00,42.65
2017-12-28 16:00:00,42.77
2017-12-29 16:00:00,42.31
2018-01-02 16:00:00,43.07
2018-01-03 16:00:00,43.06
2018-01-04 16:00:00,43.26
2018-01-05 16:00:00,43.75
2018-01-08 16:00:00,43.59
2018-01-09 16:00:00,43.58
2018-01-10 16:00:00,43.57
2018-01-11 16:00:00,43.82
2018-01-12 16:00:00,44.27
2018-01-16 16:00:00,44.05
2018-01-17 16:00:00,44.78
2018-01-18 16:00:00,44.82
2018-01-19 16:00:00,44.62
2018-01-22 16:00:00,44.25
2018-01-23 16:00:00,44.26
2018-01-24 16:00:00,43.56
2018-01-25 16:00:00,42.78
2018-01-26 16:00:00,42.88
2018-01-29 16:00:00,41.99
2018-01-30 16:00:00,41.74
2018-01-31 16:00:00,41.86
2018-02-01 16:00:00,41.95
2018-02-02 16:00:00,40.13
2018-02-05 16:00:00,39.12
2018-02-06 16:00:00,40.76
2018-02-07 16:00:00,39.89
2018-02-08 16:00:00,38.79
2018-02-09 16:00:00,39.1
2018-02-12 16:00:00,40.68
2018-02-13 16:00:00,41.09
2018-02-14 16:00:00,41.84
2018-02-15 16:00:00,43.25
2018-02-16 16:00:00,43.11
2018-02-20 16:00:00,42.96
2018-02-21 16:00:00,42.77
2018-02-22 16:00:00,43.13
2018-02-23 16:00:00,43.88
2018-02-26 16:00:00,44.74
2018-02-27 16:00:00,44.6
2018-02-28 16:00:00,44.53
2018-03-01 16:00:00,43.75
2018-03-02 16:00:00,44.05
2018-03-05 16:00:00,44.21
2018-03-06 16:00:00,44.17
2018-03-07 16:00:00,43.76
2018-03-08 16:00:00,44.24
2018-03-09 16:00:00,45.0
2018-03-12 16:00:00,45.43
2018-03-13 16:00:00,44.99
2018-03-14 16:00:00,44.61
2018-03-15 16:00:00,44.66
2018-03-16 16:00:00,44.51
2018-03-19 16:00:00,43.83
2018-03-20 16:00:00,43.81
2018-03-21 16:00:00,42.82
2018-03-22 16:00:00,42.21
2018-03-23 16:00:00,41.24
2018-03-26 16:00:00,43.19
2018-03-27 16:00:00,42.09
2018-03-28 16:00:00,41.62
2018-03-29 16:00:00,41.95
2018-04-02 16:00:00,41.67
2018-04-03 16:00:00,42.1
2018-04-04 16:00:00,42.9
2018-04-05 16:00:00,43.2
2018-04-06 16:00:00,42.1
2018-04-09 16:00:00,42.51
2018-04-10 16:00:00,43.31
2018-04-11 16:00:00,43.11
2018-04-12 16:00:00,43.54
2018-04-13 16:00:00,43.68
2018-04-16 16:00:00,43.96
2018-04-17 16:00:00,44.56
2018-04-18 16:00:00,44.46
2018-04-19 16:00:00,43.2
2018-04-20 16:00:00,41.43
2018-04-23 16:00:00,41.31
2018-04-24 16:00:00,40.74
2018-04-25 16:00:00,40.91
2018-04-26 16:00:00,41.06
2018-04-27 16:00:00,40.58
2018-04-30 16:00:00,41.32
2018-05-01 16:00:00,42.28
2018-05-02 16:00:00,44.14
2018-05-03 16:00:00,44.22
2018-05-04 16:00:00,45.96
2018-05-07 16:00:00,46.29
2018-05-08 16:00:00,46.51
2018-05-09 16:00:00,46.84
2018-05-10 16:00:00,47.51
2018-05-11 16:00:00,47.15
2018-05-14 16:00:00,47.04
2018-05-15 16:00:00,46.61
2018-05-16 16:00:00,47.05
2018-05-17 16:00:00,46.75
2018-05-18 16:00:00,46.58
2018-05-21 16:00:00,46.91
2018-05-22 16:00:00,46.79
2018-05-23 16:00:00,47.09
2018-05-24 16:00:00,47.04
2018-05-25 16:00:00,47.15
2018-05-29 16:00:00,46.98
2018-05-30 16:00:00,46.88
2018-05-31 16:00:00,46.72
2018-06-01 16:00:00,47.56
2018-06-04 16:00:00,47.96
2018-06-05 16:00:00,48.33
2018-06-06 16:00:00,48.5
2018-06-07 16:00:00,48.37
2018-06-08 16:00:00,47.93
2018-06-11 16:00:00,47.81
2018-06-12 16:00:00,48.07
2018-06-13 16:00:00,47.68
2018-06-14 16:00:00,47.7
2018-06-15 16:00:00,47.21
2018-06-18 16:00:00,47.19
2018-06-19 16:00:00,46.42
2018-06-20 16:00:00,46.63
2018-06-21 16:00:00,46.37
2018-06-22 16:00:00,46.23
2018-06-25 16:00:00,45.54
2018-06-26 16:00:00,46.11
2018-06-27 16:00:00,46.04
2018-06-28 16:00:00,46.38
2018-06-29 16:00:00,46.28
2018-07-02 16:00:00,46.8
2018-07-03 13:00:00,45.98
2018-07-05 16:00:00,46.35
2018-07-06 16:00:00,46.99
2018-07-09 16:00:00,47.65
2018-07-10 16:00:00,47.59
2018-07-11 16:00:00,46.97
2018-07-12 16:00:00,47.76
2018-07-13 16:00:00,47.83
2018-07-16 16:00:00,47.73
2018-07-17 16:00:00,47.86
